symbol,price,price_date,name,type
1184308,1.03,2026-07-23,אמ.די.ג'י אגח ד,"אג""ח קונצרני"
1184365,17.06,2026-07-23,גרייס ברידינג,מניה רגילה
1184381,15.85,2026-07-23,מור גמל פנסיה,מניה רגילה
1184530,1.1337,2026-07-23,אפי נכסים אגחיד,"אג""ח קונצרני"
1184555,1.0982,2026-07-23,ג'נרישן קפ אגחג,"אג""ח קונצרני"
1184662,1.1799,2026-07-23,פריים אנרג אגחב,"אג""ח קונצרני"
1184779,1.1368,2026-07-23,אלדן תחבו אגח ז,"אג""ח קונצרני"
1184902,43.65,2026-07-23,אקרו,מניה רגילה
1184936,6.792,2026-07-23,אלטשולר שחם פנ,מניה רגילה
1184951,1.182,2026-07-23,דליה אגח א,"אג""ח קונצרני"
1184985,27.2,2026-07-23,הייפר גלובל,מניה רגילה
1185057,28.97,2026-07-23,יעקב פיננסים,מניה רגילה
1185164,472.5,2026-07-23,אינבסקו חוץMSCI.WORLD,"מניות בחו""ל-מניות גיאוגרפי - חשופת מט""ח-גלובלי- שווקים מפותחים"
1185172,577.7,2026-07-23,אינבסקו.חוץSTOX.EUROPE600,"מניות בחו""ל-מניות גיאוגרפי - חשופת מט""ח-אירופה- שווקים מפותחים"
1185180,3109,2026-07-23,אינבסקו.חוץP.TECHNOLOGY&S,"מניות בחו""ל-מניות לפי ענפים בחו""ל - חשופת מט""ח-Information technology"
1185206,91.07,2026-07-23,אינבסקו.חוץIBOXX.AT1.USD,"אג""ח בחו""ל-חברות והמרה חשופת מט""ח"
1185362,5.796,2026-07-23,בית וגג,מניה רגילה
1185537,1.1372,2026-07-23,בינל הנפ התח כו,אגח הוני ניתן למחיקה
1185628,0.9997,2026-07-23,מגדל הון אגח ט,"אג""ח קונצרני"
1185834,1.1311,2026-07-23,מגוריט אגח ד,"אג""ח קונצרני"
1185883,1.0245,2026-07-23,מניף אגח א,"אג""ח קונצרני"
1186055,547.8,2026-07-23,אינבסקו.חוץBLOCKCHAIN,"מניות בחו""ל-מניות לפי ענפים בחו""ל - חשופת מט""ח-Blockchain"
1186063,279.1,2026-07-23,אינבסקו.חוץNASDAQ100SWAP,"מניות בחו""ל-מניות גיאוגרפי - חשופת מט""ח-אמריקה- שווקים מפותחים"
1186071,91.98,2026-07-23,אינבסקו.חוץMSCICHINA,"מניות בחו""ל-מניות גיאוגרפי - חשופת מט""ח-אסיה ופסיפיק- שווקים מתעוררים"
1186162,1.0003,2026-07-23,דמרי אגח י,"אג""ח קונצרני"
1186188,1.1233,2026-07-23,ביג אגח כ,"אג""ח קונצרני"
1186246,1.1439,2026-07-23,פאוורג'ן אגח ב,"אג""ח קונצרני"
1186485,0.9948,2026-07-23,פאי סיאם אגח א,"אג""ח קונצרני"
1186527,45.73,2026-07-23,פאי סיאם,מניה רגילה
1186865,1.0168,2026-07-23,מלרן אגח ד,"אג""ח קונצרני"
1187061,0.1992,2026-07-23,בול מסחר אגח ב,"אג""ח קונצרני"
1187194,1.401,2026-07-23,ישראייר גרופ,מניה רגילה
1187418,1.0025,2026-07-23,יוחננוף אגח א,"אג""ח קונצרני"
1187590,0.028,2026-07-23,ביו מיט אפ 1,אופציה ליח' השתתפות
1187640,2.016,2026-07-23,פרקומט,מניה רגילה
1187962,33.02,2026-07-23,קרסו נדלן,מניה רגילה
1188044,1.0231,2026-07-23,עמרם אברהם אגחא,"אג""ח קונצרני"
1188135,1.0415,2026-07-23,פניקס הון אגחיג,"אג""ח קונצרני"
1188192,1.1589,2026-07-23,פתאל החז אגח ד,"אג""ח קונצרני"
1188200,35,2026-07-23,עמרם,מניה רגילה
1188242,4.015,2026-07-23,שוב אנרגיה,מניה רגילה
1188416,1.641,2026-07-23,יסודות,מניה רגילה
1188572,1.0058,2026-07-23,אקרו אגח א,"אג""ח קונצרני"
1188622,24.52,2026-07-23,פרופדו,מניה רגילה
1188663,0.9619,2026-07-23,נתנאל גרופ אגיג,"אג""ח קונצרני"
1188739,1.0099,2026-07-23,אנקור פרופ אגחג,"אג""ח קונצרני"
1188788,1.0261,2026-07-23,ספנסר אגח ד,"אג""ח קונצרני"
1189190,1.0186,2026-07-23,סלקום אגח יג,"אג""ח קונצרני"
1189224,1.023,2026-07-23,אלמוגים אגח ט,"אג""ח קונצרני"
1189398,1.1855,2026-07-23,אלה פקדון אגח ו,"אג""ח מובנות"
1189406,1.0456,2026-07-23,אלוני חץ אגח יג,"אג""ח קונצרני"
1189414,1.1206,2026-07-23,אלוני חץ אגח טו,"אג""ח קונצרני"
1189497,1.147,2026-07-23,בינל הנפ התח כז,אגח הוני ניתן למחיקה
1189554,1.2931,2026-07-23,פטרוכימים אגח ט,"אג""ח קונצרני"
1189646,1.0221,2026-07-23,מטריקס אגח ב,"אג""ח קונצרני"
1189877,1.0197,2026-07-23,גלעד מאי אגח ב,"אג""ח קונצרני"
1189950,1.1226,2026-07-23,אלה השק אגח א,"אג""ח קונצרני"
1190008,1.0263,2026-07-23,קרסו נדלן אגח א,"אג""ח קונצרני"
1190099,1.0136,2026-07-23,לייטסטון אגח ג,"אג""ח קונצרני"
1190297,1.9188,2026-07-23,פטרוכימים אגח י,"אג""ח קונצרני"
1190305,4.711,2026-07-23,פטרוכימים אפ1,אופציה למניה
1190313,0.438,2026-07-23,פטרוכימים אפ2,אופציה למניה
1190453,1.0399,2026-07-23,אביב בניה אגח 7,"אג""ח קונצרני"
1190586,1.0248,2026-07-23,לונשטן הנד אגחה,"אג""ח קונצרני"
1190628,18.79,2026-07-23,דורסל,מניה רגילה
1190925,0.059,2026-07-23,אלומה אופ 1,אופציה למניה
1191170,1.0192,2026-07-23,רייק אספן אגח א,"אג""ח קונצרני"
1191246,1.1562,2026-07-23,דיסקונט מנ נד ט,אגח הוני ניתן למחיקה
1191329,1.1522,2026-07-23,פועלים התח נד ז,אגח הוני ניתן להמרה
1191345,1.0927,2026-07-23,פועלים אגח 201,"אג""ח קונצרני"
1191386,1.1791,2026-07-23,הראל פיקד אגח ג,"אג""ח מובנות"
1191527,1.1178,2026-07-23,הכשרת ישוב אג25,"אג""ח קונצרני"
1191659,1.1221,2026-07-23,מימון ישיר אגחו,"אג""ח קונצרני"
1191667,1.1078,2026-07-23,מז טפ הנ אגח 66,"אג""ח קונצרני"
1191675,1.1358,2026-07-23,מז טפ הנפ הת 65,אגח הוני ניתן למחיקה
1191824,1.1205,2026-07-23,אלבר אגח יט,"אג""ח קונצרני"
1191832,1.0212,2026-07-23,אלבר אגח כ,"אג""ח קונצרני"
1192079,1.0438,2026-07-23,מגדל הון אגח י,"אג""ח קונצרני"
1192129,1.1063,2026-07-23,מגוריט אגח ה,"אג""ח קונצרני"
1192442,1.1351,2026-07-23,אלדן תחבו אגח ח,"אג""ח קונצרני"
1192459,1.043,2026-07-23,אלדן תחבו אגח ט,"אג""ח קונצרני"
1192608,1.1111,2026-07-23,יוניברסל אגח ה,"אג""ח קונצרני"
1192616,1.0215,2026-07-23,יוניברסל אגח ו,"אג""ח קונצרני"
1192731,1.017,2026-07-23,שלמה החז אגח יט,"אג""ח קונצרני"
1192749,1.1055,2026-07-23,שלמה החז אגח כ,"אג""ח קונצרני"
1192772,1.0165,2026-07-23,הראל הנפ אגח יט,"אג""ח קונצרני"
1193077,1.1366,2026-07-23,נורסטאר אגח יג,"אג""ח קונצרני"
1193143,1.1202,2026-07-23,ויתניה אגח ו,"אג""ח קונצרני"
1193176,1.015,2026-07-23,גבאי מניבאגח יד,"אג""ח קונצרני"
1193192,0.9592,2026-07-23,דה לסר אגח ח,"אג""ח קונצרני"
1193341,1.1325,2026-07-23,להב אגח ג,"אג""ח קונצרני"
1193499,3.016,2026-07-23,כלל ביטוח אג ב,"אג""ח להמרה"
1193580,1.1445,2026-07-23,אאורה אגח יז,"אג""ח קונצרני"
1193598,1.1572,2026-07-23,דליה אגח ב,"אג""ח קונצרני"
1193630,1.142,2026-07-23,נכסים ובנ אגח י,"אג""ח קונצרני"
1193929,1.1531,2026-07-23,מניבים ריט אגחד,"אג""ח קונצרני"
1193952,1.0277,2026-07-23,וילאר אגח י,"אג""ח קונצרני"
1194000,16.78,2026-07-23,סיאון,מניה רגילה
1194018,0.845,2026-07-23,סיאון אגח א,"אג""ח קונצרני"
1194513,2.443,2026-07-23,נתנאל מניבים,מניה רגילה
1194638,1.163,2026-07-23,מליסרון אגח כא,"אג""ח קונצרני"
1194695,33.11,2026-07-23,זפירוס,מניה רגילה
1194802,1.0199,2026-07-23,ממשל שקלית 0229,"אג""ח ממשלתי שחר"
1195346,1.0666,2026-07-23,בזן אגח יג,"אג""ח קונצרני"
1195569,1.0148,2026-07-23,איילון אגח ה,"אג""ח קונצרני"
1195585,1.173,2026-07-23,פניקס הון אגחיב,אגח הוני ניתן למחיקה
1195981,1.0297,2026-07-23,ארפורט אגח י,"אג""ח קונצרני"
1195999,1.1143,2026-07-23,ארפורט אגח יא,"אג""ח קונצרני"
1196179,1.1677,2026-07-23,דלק נכסים אגח א,"אג""ח קונצרני"
1196211,61.19,2026-07-23,דלק נכסים,מניה רגילה
1196542,1.037,2026-07-23,אב-גד אגח ב,"אג""ח קונצרני"
1196781,1.1346,2026-07-23,חשמל אגח 34,"אג""ח קונצרני"
1196799,1.1469,2026-07-23,חשמל אגח 35,"אג""ח קונצרני"
1196807,1.081,2026-07-23,מז טפ הנ אגח 67,"אג""ח קונצרני"
1197029,1.0308,2026-07-23,סטרוברי אגח ד,"אג""ח קונצרני"
1197045,0.8844,2026-07-23,אלה פקדון אגח ט,"אג""ח מובנות"
1197128,1.118,2026-07-23,איסתא אג א,"אג""ח להמרה"
1197276,1.0329,2026-07-23,אלון רבוע אגח ח,"אג""ח קונצרני"
1197284,1.0994,2026-07-23,אלון רבוע אגח ט,"אג""ח קונצרני"
1197326,1.0787,2026-07-23,ממשל צמודה 1028,"אג""ח ממשלתי גליל"
1197565,1.058,2026-07-23,מגדל הון אגח יא,"אג""ח קונצרני"
1197573,1.0651,2026-07-23,מגדל הון אגח יב,"אג""ח קונצרני"
1197607,1.0565,2026-07-23,אקויטל אגח 4,"אג""ח קונצרני"
1197748,1.005,2026-07-23,סופרין אג א,"אג""ח להמרה"
1197763,1.0606,2026-07-23,אורון קב אגח ג,"אג""ח קונצרני"
1197920,1.0945,2026-07-23,כלל הון אגח יג,"אג""ח קונצרני"
1198035,1.93,2026-07-23,נופר אנרג אג ב,"אג""ח להמרה"
1198043,1.0623,2026-07-23,נופר אנרג אגח ג,"אג""ח קונצרני"
1198142,1.128,2026-07-23,ג'י סיטי אג יז,"אג""ח להמרה"
1198175,1.0065,2026-07-23,אנשי העיר אגח א,"אג""ח קונצרני"
1198266,3.181,2026-07-23,אנשי העיר,מניה רגילה
1198571,1.0928,2026-07-23,שוב אנרגיה אגחא,"אג""ח קונצרני"
1198639,1,2026-07-23,לאומי אגח 1 ר-מ,"אג""ח קונצרני"
1198829,1.0325,2026-07-23,בוני תכון אגחכא,"אג""ח קונצרני"
1198860,1.0576,2026-07-23,מניף אגח ב,"אג""ח קונצרני"
1198886,1.0422,2026-07-23,פתאל אירו אגח ה,"אג""ח קונצרני"
1198910,118.8,2026-07-23,בזא,מניה רגילה
1199124,1.0611,2026-07-23,מגדלי תיכוןאגחו,"אג""ח קונצרני"
1199454,1.1564,2026-07-23,פאי פיקדון אגחא,"אג""ח מובנות"
1199470,1.0733,2026-07-23,מנורה הון התח ח,"אג""ח קונצרני"
1199488,1.0744,2026-07-23,בית זיקוק אגח 2,"אג""ח קונצרני"
1199546,1.09,2026-07-23,רנט איט אגח א,"אג""ח קונצרני"
1199579,1.1488,2026-07-23,אשטרום קב אגח ה,"אג""ח קונצרני"
1199603,1.1234,2026-07-23,אפי נכסים אגחטו,"אג""ח קונצרני"
1199645,11.2,2026-07-23,רנט איט,מנית ריט
1199686,1.56,2026-07-23,גפן מגורים אג א,"אג""ח להמרה"
1199744,1.03,2026-07-23,אפי קפיטל אגח ג,"אג""ח קונצרני"
1199850,1.1868,2026-07-23,פועלים אגח 202,"אג""ח קונצרני"
1199868,1.1928,2026-07-23,פועלים אגח 203,"אג""ח קונצרני"
1200880,1.1285,2026-07-23,גלעד פקדון אגחא,"אג""ח מובנות"
1200922,1.1401,2026-07-23,ג'י.אס.אי אגח א,"אג""ח מובנות"
1201144,1.1387,2026-07-23,פאי פיקדון אגחב,"אג""ח מובנות"
1201375,0.106,2026-07-23,ביו מיט אפ 2,אופציה ליח' השתתפות
1201391,1.0585,2026-07-23,כלל ביטוח אגח ג,"אג""ח קונצרני"
1201433,1.0979,2026-07-23,ירושליםהנ אגחיט,"אג""ח קונצרני"
1201466,1.1466,2026-07-23,פועלים הת נד יא,אגח הוני ניתן להמרה
1201821,1.0787,2026-07-23,לאומי אגח 185,"אג""ח קונצרני"
1201839,1.0694,2026-07-23,לאומי אגח 186,"אג""ח קונצרני"
1201896,1.128,2026-07-23,אשטרום נכ אגח14,"אג""ח קונצרני"
1201946,1.0846,2026-07-23,פניקס הון אגחיד,"אג""ח קונצרני"
1201953,1.0313,2026-07-23,פניקס הון אגחטו,"אג""ח קונצרני"
1202142,1.0764,2026-07-23,מז טפ הנ אגח 68,"אג""ח קונצרני"
1202159,1.1137,2026-07-23,מז טפ הנפ הת 69,אגח הוני ניתן למחיקה
1202217,1.087,2026-07-23,ביג אגח כא,"אג""ח קונצרני"
1202290,1.0911,2026-07-23,ישפרו אגח א,"אג""ח קונצרני"
1202332,1.0221,2026-07-23,ממשל שקלית 0335,"אג""ח ממשלתי שחר"
1202340,1.11,2026-07-23,לוזון רונ אגח א,"אג""ח קונצרני"
1202555,1.0416,2026-07-23,עמרם אברהם אגחב,"אג""ח קונצרני"
1202597,36.2,2026-07-23,לוזון רונסון,מניה רגילה
1202647,0.9493,2026-07-23,ג'י.אף.אי אגח ה,"אג""ח קונצרני"
1202779,1.0287,2026-07-23,קרסו מוט' אגח ה,"אג""ח קונצרני"
1202977,368.8,2026-07-23,ישרס אחזקות,מניה רגילה
1203074,1.0322,2026-07-23,אלומיי אגח ו,"אג""ח קונצרני"
1203082,4.45,2026-07-23,אלומיי אפ 2,אופציה למניה
1203157,1.0725,2026-07-23,דיסק מנ אגח טז,"אג""ח קונצרני"
1203181,26.48,2026-07-23,מיטב טרייד,מניה רגילה
1203199,19.46,2026-07-23,מיטב טרייד אפ 1,אופציה למניה
1203264,1.1124,2026-07-23,או.פי.סי אגח ד,"אג""ח קונצרני"
1203405,1.0408,2026-07-23,אאורה אגח יח,"אג""ח קונצרני"
1203496,1.0414,2026-07-23,פרשקובסקי אגחטו,"אג""ח קונצרני"
1203504,1.0601,2026-07-23,מגוריט אגח ו,"אג""ח קונצרני"
1203553,1.0458,2026-07-23,אלקטרהנדלן אגחז,"אג""ח קונצרני"
1203579,1.0356,2026-07-23,ממשל שקלית 0927,"אג""ח ממשלתי שחר"
1203850,1.1421,2026-07-23,ג'י סיטי אגח יח,"אג""ח קונצרני"
1203942,1.0861,2026-07-23,פתאל החז אגח ה,"אג""ח קונצרני"
1204023,1.03,2026-07-23,יובלים אגח ד,"אג""ח קונצרני"
1204064,0.093,2026-07-23,אקסיליון אפ 5,אופציה למניה
1204122,1.087,2026-07-23,מ.ו השקע אגח ב,"אג""ח קונצרני"
1204189,1.0365,2026-07-23,רוטשטיין אגח יב,"אג""ח קונצרני"
1204296,1.0449,2026-07-23,לייטסטון אגח ד,"אג""ח קונצרני"
1204379,1.0652,2026-07-23,ממשל צמודה 1033,"אג""ח ממשלתי גליל"
1204692,1.0076,2026-07-23,מנרב אגח ה,"אג""ח קונצרני"
1204718,0.985,2026-07-23,קופרליין אגח ד,"אג""ח קונצרני"
1204734,1.0263,2026-07-23,צרפתי אגח יג,"אג""ח קונצרני"
1204767,1.05,2026-07-23,ישראייר אג א,"אג""ח להמרה"
1204825,1.0762,2026-07-23,נאוויטס פט אגחו,"אג""ח קונצרני"
1204841,1.0371,2026-07-23,וויי בוקס אגח ה,"אג""ח קונצרני"
1204999,1.1273,2026-07-23,אמות אגח ט,"אג""ח קונצרני"
1205004,1.1222,2026-07-23,אמות אגח י,"אג""ח קונצרני"
1205087,1.1022,2026-07-23,סלע נדלן אגח ה,"אג""ח קונצרני"
1205129,1.0231,2026-07-23,ישראכרט אגח ב,"אג""ח קונצרני"
1205145,0.9752,2026-07-23,ממשל משתנה 1134,אגח ממשלתי גילון חדש
1205475,1.1456,2026-07-23,דוראל אגח ב,"אג""ח קונצרני"
1205566,1.0393,2026-07-23,נכסים בנ אגח יא,"אג""ח קונצרני"
1205640,1.1354,2026-07-23,הכשרת ישוב אג26,"אג""ח קונצרני"
1205681,0.4914,2026-07-23,דה לסר אגח ט,"אג""ח קונצרני"
1205715,1.1384,2026-07-23,ג'י סיטי אגח יט,"אג""ח קונצרני"
1205798,1.1427,2026-07-23,צור אגח יב,"אג""ח קונצרני"
1205913,38.7,2026-07-23,סטרוברי אינק,מנית ריט
1205947,1.108,2026-07-23,פז אנרגיה אגח ט,"אג""ח קונצרני"
1206044,0.3959,2026-07-23,פסיפיק אגח ד,"אג""ח קונצרני"
1206473,1.0547,2026-07-23,נמקו אגח ד,"אג""ח קונצרני"
1206564,1.0612,2026-07-23,גאון אחז אגח ה,"אג""ח קונצרני"
1206580,1.1076,2026-07-23,פאי פיקדון אגחג,"אג""ח מובנות"
1206606,1.0094,2026-07-23,חג'ג' אגח יד,"אג""ח קונצרני"
1206622,1.0193,2026-07-23,אנקור הזד אגח ב,"אג""ח קונצרני"
1206663,1.0139,2026-07-23,בלאקאדג' אגח ג,"אג""ח קונצרני"
1206770,1.0267,2026-07-23,הילה אגח ב,"אג""ח קונצרני"
1206895,466.3,2026-07-23,אינבסקו.חוץ.RUSSELL.2000,"מניות בחו""ל-מניות גיאוגרפי - חשופת מט""ח-אמריקה- שווקים מפותחים"
1206937,1.2,2026-07-23,נור אפ 1,אופציה למניה
1206986,1.0765,2026-07-23,לוזון קב אגח יא,"אג""ח קונצרני"
1207158,1.162,2026-07-23,אדגר אגח יג,"אג""ח קונצרני"
1207190,569.6,2026-07-23,אינבסקו.חוץEUSTOXX50UCITS,"מניות בחו""ל-מניות גיאוגרפי - חשופת מט""ח-אירופה- כללי"
1207208,222.6,2026-07-23,אינבסקו.חוץS&P500EW.UCITS,"מניות בחו""ל-מניות גיאוגרפי - חשופת מט""ח-אמריקה- שווקים מפותחים"
1207471,1.0911,2026-07-23,אלרוב נדלן אגחז,"אג""ח קונצרני"
1207489,0.817,2026-07-23,ארבה אג א,"אג""ח להמרה"
1207513,1.1097,2026-07-23,מגדל הון אגח יג,"אג""ח קונצרני"
1207521,1.1176,2026-07-23,מגדל הון אגח יד,"אג""ח קונצרני"
1207604,1.0176,2026-07-23,אלטיטיוד אגח ב,"אג""ח קונצרני"
1207752,1.0669,2026-07-23,אלקו אגח יד,"אג""ח קונצרני"
1207836,1.0627,2026-07-23,ישראל קנדה אגחח,"אג""ח קונצרני"
1207927,1.0486,2026-07-23,שובל אגח א,"אג""ח קונצרני"
1207968,7.525,2026-07-23,שובל,מניה רגילה
1207984,1.1196,2026-07-23,הראל הנפק אגח כ,"אג""ח קונצרני"
1208008,0.981,2026-07-23,נתנאל גרופ אגיד,"אג""ח קונצרני"
1208339,1.0877,2026-07-23,גב ים אגח יא,"אג""ח קונצרני"
1208388,1.0685,2026-07-23,מ.ו השקע אגח ג,"אג""ח קונצרני"
1208495,0.8417,2026-07-23,סאמיט אגח יג,"אג""ח קונצרני"
1208511,1.066,2026-07-23,ווסטדייל אגח ג,"אג""ח קונצרני"
1208594,0.171,2026-07-23,בלייד ריינ אפ 1,אופציה למניה
1208784,1.0638,2026-07-23,תדיראן גרו אגח4,"אג""ח קונצרני"
1208867,1.1165,2026-07-23,ג'י סיטי אגח כ,"אג""ח קונצרני"
1208933,1.0411,2026-07-23,גשם למשתכן אגחא,"אג""ח קונצרני"
1209014,1.0295,2026-07-23,אורשי אגח ה,"אג""ח קונצרני"
1209063,1.03,2026-07-23,הילה אגח ג,"אג""ח קונצרני"
1209113,1.0979,2026-07-23,הראל פיקד אגח ד,"אג""ח מובנות"
1209170,1.0415,2026-07-23,אמ.די.ג'י אגח ז,"אג""ח קונצרני"
1209220,28.42,2026-07-23,אינבסקו.חוץ.FTSEALLWORLD,"מניות בחו""ל-מניות גיאוגרפי - חשופת מט""ח-גלובלי- כללי"
1209253,1.1439,2026-07-23,עזריאלי אגח ט,"אג""ח קונצרני"
1209279,1.0992,2026-07-23,אביעד פקדוןאגחא,"אג""ח מובנות"
1209295,1.037,2026-07-23,רותם שני אגח ג,"אג""ח קונצרני"
1209303,12.2,2026-07-23,רותם שני אפ 2,אופציה למניה
1209436,1.0116,2026-07-23,רם אדרת אגח ב,"אג""ח קונצרני"
1209477,421.2,2026-07-23,טיאסג'י,מניה רגילה
1209824,1.212,2026-07-23,רב בריח אג א,"אג""ח להמרה"
1209899,1.02,2026-07-23,סטרברי אנ אגח א,"אג""ח קונצרני"
1210152,5.582,2026-07-23,קרדן ישראל,מניה רגילה
1210202,0.9908,2026-07-23,קרדן אגח ה,"אג""ח קונצרני"
1210236,1.0234,2026-07-23,סופרין אגח ב,"אג""ח קונצרני"
1210327,1.2033,2026-07-23,קרדיטו אגח א,"אג""ח מרובה פדיונות"
1210384,1.0971,2026-07-23,אלה פקדון אגח י,"אג""ח מובנות"
1210442,0.978,2026-07-23,מודיעין אג ב,"אג""ח להמרה"
1210483,1.0957,2026-07-23,ג'י.אס.אי אגח ב,"אג""ח מובנות"
1210541,1.0956,2026-07-23,גלעד פקדון אגחב,"אג""ח מובנות"
1210947,1.1505,2026-07-23,אפי נכסים אגחטז,"אג""ח קונצרני"
1211010,1.0967,2026-07-23,ספיר פקדון אגחא,"אג""ח מובנות"
1211036,1.0648,2026-07-23,רימון אגח א,"אג""ח קונצרני"
1211069,1.106,2026-07-23,דיסקונט מנ נד י,אגח הוני ניתן למחיקה
1211283,1.0899,2026-07-23,מגה אור אגח יב,"אג""ח קונצרני"
1211358,1.0135,2026-07-23,אלמוגים אגח יא,"אג""ח קונצרני"
1211416,1.0813,2026-07-23,נופר אנרג אגח ד,"אג""ח קונצרני"
1211457,1.079,2026-07-23,מהדרין אגח א,"אג""ח קונצרני"
1211515,1.108,2026-07-23,תשת אנרג אגח ב,"אג""ח קונצרני"
1211556,1.0821,2026-07-23,פורמולה אגח ד,"אג""ח קונצרני"
1211564,1.1178,2026-07-23,ארפורט אגח יב,"אג""ח קונצרני"
1211606,1.0711,2026-07-23,דמרי אגח יא,"אג""ח קונצרני"
1211648,1.0494,2026-07-23,סילברסטין אגח ג,"אג""ח קונצרני"
1211655,1.0483,2026-07-23,אמ.די.ג'י אגח ח,"אג""ח קונצרני"
1211770,1.0211,2026-07-23,אב-גד אגח ג,"אג""ח קונצרני"
1211796,1.02,2026-07-23,גבאי מניבאגח טו,"אג""ח קונצרני"
1211937,1.055,2026-07-23,ברנד אגח ב,"אג""ח קונצרני"
1211986,1.0393,2026-07-23,בזן אגח טו,"אג""ח קונצרני"
1212331,1.0494,2026-07-23,ארי נדלן אגח ב,"אג""ח קונצרני"
1212349,2.118,2026-07-23,ארי נדלן אפ 1,אופציה למניה
1212455,1.0923,2026-07-23,בלדי אגח 1,"אג""ח קונצרני"
1212489,1.0345,2026-07-23,אפי קפיטל אגח ד,"אג""ח קונצרני"
1212539,57.09,2026-07-23,בלדי,מניה רגילה
1212547,1.0156,2026-07-23,מישורים אגח י,"אג""ח קונצרני"
1212588,0.9985,2026-07-23,לייטסטון אגח ה,"אג""ח קונצרני"
1212646,1.0721,2026-07-23,רוטשטיין אגח יג,"אג""ח קונצרני"
1212679,1.0867,2026-07-23,מלרן אגח ה,"אג""ח קונצרני"
1212695,0.84,2026-07-23,מידאס אגח ה,"אג""ח קונצרני"
1212752,1.0713,2026-07-23,ג'י סיטי אגח כא,"אג""ח קונצרני"
1212851,1.0324,2026-07-23,ספנסר אגח ה,"אג""ח קונצרני"
1212869,1.0272,2026-07-23,ספנסר אגח ו,"אג""ח קונצרני"
1212893,1.071,2026-07-23,ממשל שקלית 0829,"אג""ח ממשלתי שחר"
1213214,1.066,2026-07-23,נמקו אגח ה,"אג""ח קונצרני"
1213396,0.9956,2026-07-23,רבוע נדלן אגח י,"אג""ח קונצרני"
1213453,1.0886,2026-07-23,אלה פקדון אגחיא,"אג""ח מובנות"
1213503,1.0804,2026-07-23,פאי פלוס אגח א,"אג""ח מובנות"
1213537,1.0047,2026-07-23,שוהם ביזנס אגחה,"אג""ח קונצרני"
1213750,0.995,2026-07-23,רמות בעיר אגח ג,"אג""ח קונצרני"
1213834,1.0088,2026-07-23,גרייסטון אגח א,"אג""ח קונצרני"
1213883,1.0743,2026-07-23,מז טפ הנ אגח 70,"אג""ח קונצרני"
1213891,1.0948,2026-07-23,מז טפ הנפ הת 71,אגח הוני ניתן למחיקה
1214121,1.114,2026-07-23,פועלים הת נד יב,אגח הוני ניתן להמרה
1214139,1.1641,2026-07-23,פועלים הת נד יג,אגח הוני ניתן להמרה
1214360,1.0859,2026-07-23,הראל ריב אגח א,"אג""ח מובנות"
1214428,1.0804,2026-07-23,אקונרג'י אגח ב,"אג""ח קונצרני"
1214451,1.0853,2026-07-23,פאי פלוס אגח ב,"אג""ח מובנות"
1214501,1.0768,2026-07-23,גלעד פקדון אגחג,"אג""ח מובנות"
1214592,1.0849,2026-07-23,אביעד פקדוןאגחב,"אג""ח מובנות"
1214626,1,2026-07-23,מיי טאון אגח א,"אג""ח קונצרני"
1214675,1.0205,2026-07-23,מכלול אגח ב,"אג""ח קונצרני"
1214790,1.0385,2026-07-23,אסאר אקורד אגחג,"אג""ח קונצרני"
1214816,1.888,2026-07-23,ג'י סיטי אופ 11,אופציה למניה
