symbol,price,price_date,name,type
1234590,0.9859,2026-07-23,מגידו אגח ב,"אג""ח קונצרני"
1234632,1.121,2026-07-23,הפניקס אגח 7,"אג""ח להמרה"
1234673,0.987,2026-07-23,אקסל אגח א,"אג""ח קונצרני"
1234699,0.898,2026-07-23,אקסל אפ 11,אופציה למניה
1234798,1.0061,2026-07-23,צרפתי אגח יד,"אג""ח קונצרני"
1234814,0.9961,2026-07-23,אמריקן אק אגח ב,"אג""ח קונצרני"
1234889,0.982,2026-07-23,אוריין אגח ג,"אג""ח קונצרני"
1234897,3.514,2026-07-23,אוריין אפ 1,אופציה למניה
1234913,0.87,2026-07-23,אבו מגורים אפ 1,אופציה למניה
1234921,0.119,2026-07-23,אבו מגורים אפ 2,אופציה למניה
1234947,1.0058,2026-07-23,מניף אגח ד,"אג""ח קונצרני"
1235001,36.4,2026-07-23,"רמי לוי נדל""ן",מניה רגילה
1235019,4.001,2026-07-23,"רמי נדל""ן אפ 1",אופציה למניה
1235035,10.19,2026-07-23,לאומי מסחרי 10,"ני""ע מסחריים"
1235050,0.812,2026-07-23,מותג עירוני אפ1,אופציה למניה
1235068,0.957,2026-07-23,מותג עירוני אפ2,אופציה למניה
1235084,1.0096,2026-07-23,יש קנ מלו אגח א,"אג""ח קונצרני"
1235175,0.9959,2026-07-23,פאי סיאם אגח ג,"אג""ח קונצרני"
1235191,0.517,2026-07-23,שוב אנרגיה אפ 1,אופציה למניה
1235233,1.0205,2026-07-23,אקונרג'י אגח ג,"אג""ח קונצרני"
1235274,41.29,2026-07-23,תדיראן גרופ אפ1,אופציה למניה
1235282,0.9234,2026-07-23,תדיראן גרו אגח5,"אג""ח קונצרני"
1235779,1.0175,2026-07-23,אלבן השק אגח א,"אג""ח קונצרני"
1235852,1.0322,2026-07-23,אספן גרופ אגחיא,"אג""ח קונצרני"
1235878,1.027,2026-07-23,אפריקה מג אגח ו,"אג""ח קונצרני"
1235894,1.0209,2026-07-23,איביאי פק אגח ו,"אג""ח מובנות"
1235944,1.023,2026-07-23,הראל פיקד אגח ה,"אג""ח מובנות"
1235969,0.9,2026-07-23,מטריקס אג 2,"אג""ח להמרה"
1236009,10.21,2026-07-23,יוניברסל מסחרי2,"ני""ע מסחריים"
1236132,1.012,2026-07-23,מגוריט אפ 1,אופציה למניה
1236181,1.0171,2026-07-23,ביג אגח כה,"אג""ח קונצרני"
1236207,33.39,2026-07-23,אינפליי,מניה רגילה
1236249,1.0118,2026-07-23,אינפליי אגח א,"אג""ח קונצרני"
1236256,1.0177,2026-07-23,אביעד פקדוןאגחו,"אג""ח מובנות"
1236264,0.122,2026-07-23,מילניום פוד אפ2,אופציה ליח' השתתפות
1236280,0.8669,2026-07-23,איה ניורק אגח א,"אג""ח קונצרני"
1236314,0.9962,2026-07-23,אלביט נד אגח יא,"אג""ח קונצרני"
1236330,0.087,2026-07-23,רגא שרותים אפ 3,אופציה למניה
1236413,1.0056,2026-07-23,מהדרין אגח ב,"אג""ח קונצרני"
1236470,1.0198,2026-07-23,וילאר אגח יב,"אג""ח קונצרני"
1236538,1.0172,2026-07-23,פרשקובסקי אגחיז,"אג""ח קונצרני"
1236553,0.9576,2026-07-23,לייטסטון אגח ז,"אג""ח קונצרני"
1236678,1.0193,2026-07-23,קרסו מוט אגח ז,"אג""ח קונצרני"
1236694,1.014,2026-07-23,פריים אנרג אגחד,"אג""ח קונצרני"
1236736,1033.1,2026-07-23,פאלו אלטו,מניה רגילה
1236827,0.479,2026-07-23,סטורג' אפ 10,אופציה למניה
1236884,1.0174,2026-07-23,ספיר פקדון אגחו,"אג""ח מובנות"
1236900,0.943,2026-07-23,סופרין אגח ג,"אג""ח קונצרני"
1236918,0.39,2026-07-23,סופרין אפ 1,אופציה למניה
1236934,1.0099,2026-07-23,דור אלון אגח ט,"אג""ח קונצרני"
1236959,1.0206,2026-07-23,דניאל פק אגח ד,"אג""ח מובנות"
1236967,28.09,2026-07-23,אולטרייד,מניה רגילה
1237031,5.93,2026-07-23,פרודלים השקעות,מניה רגילה
1237171,1.0102,2026-07-23,אלעד יואס אגח א,"אג""ח קונצרני"
1237197,1.0171,2026-07-23,רם אדרת אגח ד,"אג""ח קונצרני"
1237205,0.9974,2026-07-23,ממשל צמודה 0837,"אג""ח ממשלתי גליל"
1237239,1.0323,2026-07-23,נכסים בנ אגח יב,"אג""ח קונצרני"
1237247,1.0069,2026-07-23,נכסים בנ אגח יג,"אג""ח קונצרני"
1237734,1.0164,2026-07-23,רייסדור אגח ב,"אג""ח קונצרני"
1237742,25.45,2026-07-23,סמארט שוטר,מניה רגילה
1237874,0.9,2026-07-23,קוהאן אגח א,"אג""ח קונצרני"
1238013,16,2026-07-23,דיאסאייטי,מניה רגילה
1238062,1.0209,2026-07-23,פועלים אגח 104,"אג""ח קונצרני"
1238179,10.1241,2026-07-23,לאומי מסחרי 11,"ני""ע מסחריים"
1238187,0.52,2026-07-23,הום ביוגז אפ 1,אופציה למניה
1238195,1.034,2026-07-23,לאומי התח נד407,אגח הוני ניתן להמרה
1238237,1.0233,2026-07-23,בינל הנפק אגחיד,"אג""ח קונצרני"
1238245,10.1328,2026-07-23,בינל הנפ מסחרי3,"ני""ע מסחריים"
1238294,0.217,2026-07-23,סקודיקס אפ 2,אופציה למניה
1238336,0.9924,2026-07-23,מניבים ריט אגחה,"אג""ח קונצרני"
1238344,0.178,2026-07-23,מניבים ריט אפ 5,אופציה למניה
1238427,24.54,2026-07-23,מנרב,מניה רגילה
1238476,10.1224,2026-07-23,מקס איט מסחרי 6,"ני""ע מסחריים"
1238500,1.0494,2026-07-23,נופר אנרג אגח ה,"אג""ח קונצרני"
1238518,1.077,2026-07-23,אלומה אג 1,"אג""ח להמרה"
1238583,1.0345,2026-07-23,שדה נדלן אגח א,"אג""ח קונצרני"
1238617,1.0321,2026-07-23,מלרן אגח ז,"אג""ח קונצרני"
1238633,1.0385,2026-07-23,דלק קב אגח מב,"אג""ח קונצרני"
1239185,14.21,2026-07-23,אודיסייט,מניה רגילה
1239326,10.1036,2026-07-23,פועלים מסחרי 3,"ני""ע מסחריים"
1239334,1.0282,2026-07-23,כלל ביטוח אגח ד,"אג""ח קונצרני"
1239383,10.1,2026-07-23,דיסק מנ מסחרי 9,"ני""ע מסחריים"
1239409,1.0159,2026-07-23,פאי ריבית אגח ג,"אג""ח מובנות"
1239458,1.0155,2026-07-23,איביאי פק אגח ז,"אג""ח מובנות"
1239474,10.105,2026-07-23,נאוי מסחרי 12,"ני""ע מסחריים"
1239524,10.0964,2026-07-23,לאומי מסחרי 12,"ני""ע מסחריים"
1239540,1.0214,2026-07-23,מגדל הון אגח יט,אגח הוני ניתן למחיקה
1239623,1.0219,2026-07-23,מ.ו השקע אגח ה,"אג""ח קונצרני"
1239656,1.029,2026-07-23,חשמל אגח 38,"אג""ח קונצרני"
1239664,1.0686,2026-07-23,חשמל אגח 39,"אג""ח קונצרני"
1239680,10.1,2026-07-23,מימון יש מסחרי6,"ני""ע מסחריים"
1239722,1.0024,2026-07-23,מויניאן אגח א,"אג""ח קונצרני"
1239920,1.0108,2026-07-23,דניאל פק אגח ו,"אג""ח מובנות"
1239946,1.0098,2026-07-23,ספיר פקדון אגחז,"אג""ח מובנות"
1240589,1.0149,2026-07-23,אנקור פרופ אגחו,"אג""ח קונצרני"
1240605,1.0122,2026-07-23,אביעד פקדוןאגחז,"אג""ח מובנות"
1240613,1.0478,2026-07-23,מרב פקדון אגח ו,"אג""ח מובנות"
1240704,1.0117,2026-07-23,פאי ריבית אגח ד,"אג""ח מובנות"
1240761,1.0123,2026-07-23,הראל ריב אגח ו,"אג""ח מובנות"
1240811,1.0198,2026-07-23,פוקס אגח ב,"אג""ח קונצרני"
1240845,1.0102,2026-07-23,עמרם אברהם אגחד,"אג""ח קונצרני"
1240860,0.8833,2026-07-23,מגוריט אגח יב,"אג""ח קונצרני"
1241058,1.007,2026-07-23,ישראל קנדה אגחט,"אג""ח קונצרני"
1241066,0.9989,2026-07-23,ברנד אגח ג,"אג""ח קונצרני"
1241132,10.0859,2026-07-23,גב ים מסחרי 4,"ני""ע מסחריים"
1241173,1.0088,2026-07-23,פאי פיקדון אגחה,"אג""ח מובנות"
1241231,0.9945,2026-07-23,חגג אירופה אגחו,"אג""ח קונצרני"
1241355,0.9854,2026-07-23,סטרברי אנ אגח ג,"אג""ח קונצרני"
1241363,2.449,2026-07-23,סטרוברי אנ אפ 1,אופציה למניה
1241660,10.0521,2026-07-23,בינל הנפ מסחרי4,"ני""ע מסחריים"
1241801,10.05,2026-07-23,מליסרון מסחרי 6,"ני""ע מסחריים"
1241900,1.0068,2026-07-23,ישרס אגח כ,"אג""ח קונצרני"
1241926,10.036,2026-07-23,אפי נכס מסחרי 6,"ני""ע מסחריים"
1241942,1.0084,2026-07-23,מיכל פק אגח א,"אג""ח מובנות"
1241967,1.0036,2026-07-23,אפי נכסים אגחיח,"אג""ח קונצרני"
1241991,1.002,2026-07-23,ממשל שקלית 0530,"אג""ח ממשלתי שחר"
1242437,0.989,2026-07-23,אמ אר אר אגח ג,"אג""ח קונצרני"
1242452,0.9986,2026-07-23,איביאי פק אגח ח,"אג""ח מובנות"
1242502,5.739,2026-07-23,סטארק פאו אפ3,אופציה למניה
1242510,7.511,2026-07-23,סטארק פאו אפ4,אופציה למניה
1242528,142.7,2026-07-23,קבוצת תדהר,מניה רגילה
1242585,0.9941,2026-07-23,בזן אגח יז,"אג""ח קונצרני"
1242593,0.998,2026-07-23,הראל הנפק נד כד,אגח הוני ניתן למחיקה
1242601,1.0096,2026-07-23,מימון ישיר אגחח,"אג""ח קונצרני"
1242650,15.77,2026-07-23,בסט קבוצה,מניה רגילה
1242700,0.9989,2026-07-23,איילון התח נד ו,אגח הוני ניתן למחיקה
1242726,23.11,2026-07-23,רוסטיק בייקרי,מניה רגילה
1242791,0.506,2026-07-23,תיגי אופ 2,אופציה למניה
1242825,1.0084,2026-07-23,גמא אגח ה,"אג""ח קונצרני"
1242882,11.05,2026-07-23,בגירה,מניה רגילה
1242932,1.0004,2026-07-23,יילוסטון אגח א,"אג""ח קונצרני"
1242981,1.0254,2026-07-23,אזורים מיר אגחא,"אג""ח קונצרני"
1243013,72.08,2026-07-23,טי אנד אם,מניה רגילה
1243088,1.0005,2026-07-23,מז טפ הנ אגח 72,"אג""ח קונצרני"
1243096,1.0099,2026-07-23,מז טפ הנפ נד 73,אגח הוני ניתן למחיקה
1243104,10.0407,2026-07-23,מז טפ הנפמסחרי6,"ני""ע מסחריים"
1243112,9.62,2026-07-23,גלעם,מניה רגילה
1243153,0.199,2026-07-23,אוריון אפ 1,אופציה למניה
1243161,0.341,2026-07-23,אוריון אפ 2,אופציה למניה
1243211,0.582,2026-07-23,ג'נריישן קפ אפ2,אופציה למניה
1243229,0.88,2026-07-23,ג'נריישן קפ אפ3,אופציה למניה
1243245,7.969,2026-07-23,עלמדב ריל,מניה רגילה
1243252,1.811,2026-07-23,עלמדב ריל אפ 1,אופציה למניה
1243302,1.0042,2026-07-23,פאי ריבית אגח ה,"אג""ח מובנות"
1243328,0.9952,2026-07-23,עזריאלי אגח יא,"אג""ח קונצרני"
1243351,1.0036,2026-07-23,מיכל פק אגח ב,"אג""ח מובנות"
1243401,1.0063,2026-07-23,מבנה אגח כז,"אג""ח קונצרני"
1243419,0.192,2026-07-23,גבעות אפ 33,אופציה ליח' השתתפות
1243468,1.01,2026-07-23,רם מוג אר אגח א,"אג""ח קונצרני"
1243591,1.007,2026-07-23,פתאל החז אגח ו,"אג""ח קונצרני"
1243617,0.9462,2026-07-23,טיאסג'י אגח א,"אג""ח קונצרני"
1243625,69.08,2026-07-23,טיאסג'י אפ 1,אופציה למניה
1243732,1.0072,2026-07-23,אביב קב אגח א,"אג""ח קונצרני"
1243757,53.11,2026-07-23,דלק ייזום,מניה רגילה
1243823,0.508,2026-07-23,פלסטופיל אפ 1,אופציה למניה
1243831,10.0011,2026-07-23,דניה סיבוס נעמ1,"ני""ע מסחריים"
1243864,0.251,2026-07-23,פיט השקעות אפ 1,אופציה ליח' השתתפות
1243898,10.0162,2026-07-23,בינל הנפ מסחרי5,"ני""ע מסחריים"
1243948,10.03,2026-07-23,סאמיט מסחרי 4,"ני""ע מסחריים"
1244474,1.0144,2026-07-23,ברן אגח ד,"אג""ח קונצרני"
1244490,0.9969,2026-07-23,אביגם אגח א,"אג""ח קונצרני"
1244524,1.005,2026-07-23,פועלים אגח 105,"אג""ח קונצרני"
1244532,0.9882,2026-07-23,פועלים אגח 106,"אג""ח קונצרני"
1244581,4.644,2026-07-23,קאנדו דרונס,מניה רגילה
1244599,1.133,2026-07-23,קאנדו דרונס אפ1,אופציה למניה
1244631,6.547,2026-07-23,סולה אנרגיות,מניה רגילה
1244649,1.968,2026-07-23,סולה אנרג אפ 1,אופציה למניה
1244680,0.994,2026-07-23,עמים יזמות אגחא,"אג""ח קונצרני"
1244730,44.7,2026-07-23,רפק אנרג'י,מניה רגילה
1244789,0.842,2026-07-23,אפולו פאור אפ10,אופציה למניה
1244821,1.0007,2026-07-23,דניאל פק אגח ה,"אג""ח מובנות"
1244847,0.99,2026-07-23,מספנות ישר אגחא,"אג""ח קונצרני"
1244862,0.9916,2026-07-23,אקונרג'י אגח ד,"אג""ח קונצרני"
1244888,15.8,2026-07-23,מעבדות רפא,מניה רגילה
1244896,2.9,2026-07-23,מעבדות רפא אר 1,אופצית רכישה
1244938,0.9997,2026-07-23,מיכל פק אגח ג,"אג""ח מובנות"
1244946,0.101,2026-07-23,ריי טי אל אפ1,אופציה למניה
1245000,10.005,2026-07-23,לאומי מסחרי 13,"ני""ע מסחריים"
1245026,0.993,2026-07-23,אלמוגים אגח יג,"אג""ח קונצרני"
1245042,0.9988,2026-07-23,סאנפלאואר אגח ה,"אג""ח קונצרני"
1245067,1.0009,2026-07-23,ספיר פקדון אגחח,"אג""ח מובנות"
1245091,0.9918,2026-07-23,סי לאונרדו אגחא,"אג""ח קונצרני"
1245125,1.0007,2026-07-23,איביאי רב אגח א,"אג""ח מובנות"
1245158,10,2026-07-23,פוקס מסחרי 1,"ני""ע מסחריים"
1260603,1.207,2026-07-23,ג'י סיטי אגח יב,"אג""ח קונצרני"
1260652,1.2129,2026-07-23,ג'י סיטי אגח יג,"אג""ח קונצרני"
1260736,1.08,2026-07-23,ג'י סיטי אגח יד,"אג""ח קונצרני"
1260769,1.1926,2026-07-23,ג'י סיטי אגח טו,"אג""ח קונצרני"
1260785,1.1389,2026-07-23,ג'י סיטי אגח טז,"אג""ח קונצרני"
1380047,1.9485,2026-07-23,ארזים אגח 2,"אג""ח קונצרני"
1380104,1.136,2026-07-23,ארזים אגח 4,"אג""ח קונצרני"
1550169,1.1315,2026-07-23,מנרב אגח ד,"אג""ח קונצרני"
1820083,3.751,2026-07-23,אדגר,מניה רגילה
1820208,1.2195,2026-07-23,אדגר אגח י,"אג""ח קונצרני"
1820281,1.1986,2026-07-23,אדגר אגח יא,"אג""ח קונצרני"
1820331,1.0989,2026-07-23,אדגר אגח יב,"אג""ח קונצרני"
2000206,1.0145,2026-07-23,לוינסקי אגח ד,"אג""ח קונצרני"
2260438,1.0279,2026-07-23,מבנה אגח טז,"אג""ח קונצרני"
2260446,1.228,2026-07-23,מבנה אגח יז,"אג""ח קונצרני"
2260487,1.2107,2026-07-23,מבנה אגח יט,"אג""ח קונצרני"
2260495,1.2254,2026-07-23,מבנה אגח כ,"אג""ח קונצרני"
2260545,1.2122,2026-07-23,מבנה אגח כג,"אג""ח קונצרני"
2260552,1.2148,2026-07-23,מבנה אגח כד,"אג""ח קונצרני"
2260636,1.0635,2026-07-23,מבנה אגח כה,"אג""ח קונצרני"
2300234,0.9904,2026-07-23,בזק אגח 11,"אג""ח קונצרני"
2300242,1.1704,2026-07-23,בזק אגח 12,"אג""ח קונצרני"
2300309,0.9146,2026-07-23,בזק אגח 13,"אג""ח קונצרני"
2300317,1.0395,2026-07-23,בזק אגח 14,"אג""ח קונצרני"
2310183,1.2634,2026-07-23,מז טפ הנפק 42,"אג""ח קונצרני"
2310225,1.209,2026-07-23,מז טפ הנפק 46,"אג""ח קונצרני"
2310381,1.1065,2026-07-23,מז טפ הנפק 52,"אג""ח קונצרני"
2310464,1.1793,2026-07-23,מז טפ הנפ אגח61,"אג""ח קונצרני"
2310498,1.1177,2026-07-23,מז טפ הנ אגח 62,"אג""ח קונצרני"
2310548,0.9774,2026-07-23,מז טפ הנ אגח 63,"אג""ח קונצרני"
2310555,1.0943,2026-07-23,מז טפ הנ אגח 64,"אג""ח קונצרני"
2320224,0.8793,2026-07-23,ישראמקו אגח ב,"אג""ח קונצרני"
2320232,0.9686,2026-07-23,ישראמקו אגח ג,"אג""ח קונצרני"
2350130,1,2026-07-23,בית הזהב אגח ד,"אג""ח קונצרני"
2380053,0.9773,2026-07-23,ממן אגח ג,"אג""ח קונצרני"
2510170,1.0338,2026-07-23,אשטרום נכ אגח 9,"אג""ח קונצרני"
2510204,1.2126,2026-07-23,אשטרום נכ אגח10,"אג""ח קונצרני"
2510238,1.186,2026-07-23,אשטרום נכ אגח11,"אג""ח קונצרני"
2510279,1.1723,2026-07-23,אשטרום נכ אגח12,"אג""ח קונצרני"
2510303,1.1271,2026-07-23,אשטרום נכ אגח13,"אג""ח קונצרני"
2560209,0.9969,2026-07-23,פורמולה אגח ג,"אג""ח קונצרני"
2580132,0.9573,2026-07-23,תדיראן גרו אגח3,"אג""ח קונצרני"
2590248,1.99,2026-07-23,בזן,מניה רגילה
2590511,0.9783,2026-07-23,בזן אגח י,"אג""ח קונצרני"
2590578,1.0292,2026-07-23,בזן אגח יב,"אג""ח קונצרני"
2810372,0.892,2026-07-23,אייסיאל אגח ז,"אג""ח קונצרני"
3130390,1.178,2026-07-23,אספן גרופ אגח ח,"אג""ח קונצרני"
3130424,1.116,2026-07-23,אספן גרופ אגח ט,"אג""ח קונצרני"
3230265,1.2106,2026-07-23,מליסרון אגח טז,"אג""ח קונצרני"
3230273,1.2132,2026-07-23,מליסרון אגח יז,"אג""ח קונצרני"
3230372,1.1594,2026-07-23,מליסרון אגח יח,"אג""ח קונצרני"
3230398,1.1698,2026-07-23,מליסרון אגח יט,"אג""ח קונצרני"
3230422,1.0853,2026-07-23,מליסרון אגח כ,"אג""ח קונצרני"
3660156,1.143,2026-07-23,ארי נדלן אגח א,"אג""ח קונצרני"
3730579,1.0063,2026-07-23,אאורה אגח טז,"אג""ח קונצרני"
3870169,1.1746,2026-07-23,אלרוב נדלן אגחה,"אג""ח קונצרני"
3870185,1.1436,2026-07-23,אלרוב נדלן אגחו,"אג""ח קונצרני"
3900354,1.0137,2026-07-23,אלוני חץ אגח ט,"אג""ח קונצרני"
3900362,1.0157,2026-07-23,אלוני חץ אגח י,"אג""ח קונצרני"
3900487,0.9679,2026-07-23,אלוני חץ אגח יא,אגח משלם במניות
3900495,0.9635,2026-07-23,אלוני חץ אגח יב,"אג""ח קונצרני"
4160164,1.2039,2026-07-23,וילאר אגח ט,"אג""ח קונצרני"
4220372,1.1141,2026-07-23,אסאר אקורד אגחב,"אג""ח קונצרני"
4250270,1.01,2026-07-23,צרפתי אגח יב,"אג""ח קונצרני"
4340212,0.9975,2026-07-23,ישראל קנדה אגחז,"אג""ח קונצרני"
4730180,0.997,2026-07-23,לוזון קב אג ט,"אג""ח להמרה"
5010129,71.33,2026-07-23,אלקטרה צריכה,מניה רגילה
5010335,0.962,2026-07-23,אלקטרה צר אגח א,"אג""ח קונצרני"
5390273,1.0022,2026-07-23,רוטשטיין אגח י,"אג""ח קונצרני"
5440284,1.0749,2026-07-23,מידאס אגח ד,"אג""ח קונצרני"
5660063,1.0227,2026-07-23,מנורה מב אגח ג,"אג""ח קונצרני"
5760251,1.0105,2026-07-23,חברהלישראלאגח12,"אג""ח קונצרני"
5760269,0.8923,2026-07-23,חברהלישראלאגח13,"אג""ח קונצרני"
5760301,0.9773,2026-07-23,חברהלישראלאגח14,"אג""ח קונצרני"
5760327,0.9834,2026-07-23,חברהלישראלאגח15,"אג""ח קונצרני"
5780168,1.2155,2026-07-23,אפקון החז אגח ד,"אג""ח קונצרני"
5850110,0.9106,2026-07-23,הראל השק אגח א,"אג""ח קונצרני"
6000210,1.2561,2026-07-23,חשמל אגח 27,"אג""ח קונצרני"
6000285,1.2087,2026-07-23,חשמל אגח 31,"אג""ח קונצרני"
6000384,1.1638,2026-07-23,חשמל אגח 32,"אג""ח קונצרני"
6000392,1.0395,2026-07-23,חשמל אגח 33,"אג""ח קונצרני"
6040398,1.2173,2026-07-23,לאומי התח נד402,אגח הוני ניתן להמרה
6040539,1.1375,2026-07-23,לאומי אגח 182,"אג""ח קונצרני"
6040547,1.0906,2026-07-23,לאומי אגח 183,"אג""ח קונצרני"
6040604,0.9855,2026-07-23,לאומי אגח 184,"אג""ח קונצרני"
6040620,1.1438,2026-07-23,לאומי התח נד405,אגח הוני ניתן להמרה
6120224,1.1985,2026-07-23,הכשרת ישוב אג21,"אג""ח קונצרני"
6120240,1.1972,2026-07-23,הכשרת ישוב אג22,"אג""ח קונצרני"
6120323,1.2106,2026-07-23,הכשרת ישוב אג23,"אג""ח קונצרני"
6130199,1.0272,2026-07-23,ישרס אגח יד,"אג""ח קונצרני"
6130207,1.2039,2026-07-23,ישרס אגח טו,"אג""ח קונצרני"
6130223,1.223,2026-07-23,ישרס אגח טז,"אג""ח קונצרני"
6130280,1.1344,2026-07-23,ישרס אגח יח,"אג""ח קונצרני"
6130348,1.1055,2026-07-23,ישרס אגח יט,"אג""ח קונצרני"
6270144,1.0334,2026-07-23,דלתא גליל אגח א,"אג""ח קונצרני"
6270193,0.8411,2026-07-23,דלתא גליל אגח ו,"אג""ח קונצרני"
6390348,1.0038,2026-07-23,דיסק השק אגח י,"אג""ח קונצרני"
6390405,0.995,2026-07-23,דיסק השק אגח יא,"אג""ח קונצרני"
6620462,1.2266,2026-07-23,פועלים התח נד ה,אגח הוני ניתן להמרה
6620488,0.9776,2026-07-23,פועלים אגח 100,"אג""ח קונצרני"
6620496,1.1033,2026-07-23,פועלים אגח 200,"אג""ח קונצרני"
6620553,1.1398,2026-07-23,פועלים התח נד ו,אגח הוני ניתן להמרה
6940233,0.9769,2026-07-23,אלקו אגח יג,"אג""ח קונצרני"
7150410,0.997,2026-07-23,אזורים אגח 13,"אג""ח קונצרני"
7150444,0.9832,2026-07-23,אזורים אגח 14,"אג""ח קונצרני"
7150451,1.1185,2026-07-23,אזורים אגח 15,"אג""ח קונצרני"
7190242,1.0254,2026-07-23,לוי אגח ח,"אג""ח קונצרני"
7200173,1.0129,2026-07-23,אנלייט אנר אגחו,"אג""ח קונצרני"
7200249,1.321,2026-07-23,אנלייט אנר אג ג,"אג""ח להמרה"
7200256,0.9544,2026-07-23,אנלייט אנ אגח ד,"אג""ח קונצרני"
7300171,1.2175,2026-07-23,צור אגח י,"אג""ח קונצרני"
7300247,1.1631,2026-07-23,צור אגח יא,"אג""ח קונצרני"
7390222,1.001,2026-07-23,אלקטרה אגח ה,"אג""ח קונצרני"
7390263,0.9114,2026-07-23,אלקטרה אגח ו,"אג""ח קונצרני"
7460389,0.9934,2026-07-23,שטראוס אגח ה,"אג""ח קונצרני"
7460421,0.8863,2026-07-23,שטראוס אגח ו,"אג""ח קונצרני"
7480163,0.9898,2026-07-23,דיסק מנ אגח יד,"אג""ח קונצרני"
7480304,1.1026,2026-07-23,דיסק מנ אגח טו,"אג""ח קונצרני"
7480312,1.1371,2026-07-23,דיסקונט מנ נד ח,אגח הוני ניתן למחיקה
7550148,0.8944,2026-07-23,אקויטל אגח 3,"אג""ח קונצרני"
7590151,0.9341,2026-07-23,גב ים אגח ח,"אג""ח קונצרני"
7590219,1.1102,2026-07-23,גב ים אגח ט,"אג""ח קונצרני"
7590284,1.0738,2026-07-23,גב ים אגח י,"אג""ח קונצרני"
7670250,1.0205,2026-07-23,הפניקס אגח 4,"אג""ח קונצרני"
7670284,1.1391,2026-07-23,הפניקס אגח 5,"אג""ח קונצרני"
7670334,0.9329,2026-07-23,הפניקס אגח 6,"אג""ח קונצרני"
7710262,0.9974,2026-07-23,גבאי מניבאגח יב,"אג""ח קונצרני"
7710296,1.0036,2026-07-23,גבאי מניבאגח יג,"אג""ח קונצרני"
7770191,1.2394,2026-07-23,שופרסל אגח ד,"אג""ח קונצרני"
7770209,1.0599,2026-07-23,שופרסל אגח ה,"אג""ח קונצרני"
7770217,1.2663,2026-07-23,שופרסל אגח ו,"אג""ח קונצרני"
7770258,1.0061,2026-07-23,שופרסל אגח ז,"אג""ח קונצרני"
8230328,0.983,2026-07-23,חג'ג' אגח יא,"אג""ח קונצרני"
8230377,1.1272,2026-07-23,חג'ג' אגח יב,"אג""ח קונצרני"
8260812,0.9989,2026-07-23,מ.ק.מ. 816,מלוה קצר מועד
8260911,0.9964,2026-07-23,מ.ק.מ. 916,מלוה קצר מועד
8261018,0.9934,2026-07-23,מ.ק.מ. 1016,מלוה קצר מועד
8261117,0.991,2026-07-23,מ.ק.מ. 1116,מלוה קצר מועד
8261216,0.9885,2026-07-23,מ.ק.מ. 1216,מלוה קצר מועד
8270118,0.9854,2026-07-23,מ.ק.מ. 117,מלוה קצר מועד
8270217,0.9827,2026-07-23,מ.ק.מ 217,מלוה קצר מועד
8270316,0.9807,2026-07-23,מ.ק.מ 317,מלוה קצר מועד
8270415,0.9773,2026-07-23,מ.ק.מ. 417,מלוה קצר מועד
8270514,0.9747,2026-07-23,מ.ק.מ. 517,מלוה קצר מועד
8270613,0.9725,2026-07-23,מ.ק.מ. 617,מלוה קצר מועד
8270712,0.9695,2026-07-23,מ.ק.מ 717,מלוה קצר מועד
